"dataset","manifest","field","field_kind","row_key","manifest_row","analysis_status","declared_path","declared_length","active_reader","required_for_runtime","current_declared_status","rebased_path","rebased_length","rebased_status","rebased_exists_physically","rebased_bytes","needs_staging","rationale"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","config_file","provenance_only","DGsgres_DGsgcon|GSEA_GO|BP",19,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","config_file","provenance_only","DGsgres_DGsgcon|GSEA_KEGG|KEGG",20,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","config_file","provenance_only","DGsgsus_DGsgcon|GSEA_GO|BP",21,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","config_file","provenance_only","DGsgsus_DGsgcon|GSEA_KEGG|KEGG",22,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","config_file","provenance_only","DGsgsus_DGsgres|GSEA_GO|BP",23,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","config_file","provenance_only","DGsgsus_DGsgres|GSEA_KEGG|KEGG",24,"success_with_terms","P://config/clusterProfiler_config.yml",37,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml",103,"present",TRUE,1993,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA1spres_CA1spcon|GSEA_GO|BP",1,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spres_CA1spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spres_CA1spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1467035,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA1spres_CA1spcon|GSEA_KEGG|KEGG",2,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spres_CA1spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spres_CA1spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1467035,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA1spsus_CA1spcon|GSEA_GO|BP",3,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1474183,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA1spsus_CA1spcon|GSEA_KEGG|KEGG",4,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1474183,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA1spsus_CA1spres|GSEA_GO|BP",5,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spres/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spres/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1477179,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA1spsus_CA1spres|GSEA_KEGG|KEGG",6,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spres/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA1_sp/CA1spsus_CA1spres/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1477179,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA2spres_CA2spcon|GSEA_GO|BP",7,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spres_CA2spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spres_CA2spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1473681,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA2spres_CA2spcon|GSEA_KEGG|KEGG",8,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spres_CA2spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spres_CA2spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1473681,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA2spsus_CA2spcon|GSEA_GO|BP",9,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spsus_CA2spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spsus_CA2spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1475057,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA2spsus_CA2spcon|GSEA_KEGG|KEGG",10,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spsus_CA2spcon/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spsus_CA2spcon/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1475057,FALSE,"provenance only: no active code opens this field"
"neuron_soma","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/clusterProfiler_manifest.csv","gene_input_file","provenance_only","CA2spsus_CA2spres|GSEA_GO|BP",11,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spsus_CA2spres/protein_group_audits/collapsed_gene_input.csv",177,"",FALSE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_soma/phenotype_within_unit/CA2_sp/CA2spsus_CA2spres/protein_group_audits/collapsed_gene_input.csv",243,"present",TRUE,1475038,FALSE,"provenance only: no active code opens this field"
